regiment,1.0
news,0.6457142857142857
new,0.6114285714285714
general,0.6057142857142858
gen,0.5657142857142857
war,0.5314285714285715
army,0.49714285714285716
court,0.4857142857142857
rebel,0.37714285714285717
city,0.3314285714285714
rebels,0.32571428571428573
british,0.32
state,0.32
movements,0.32
affairs,0.2857142857142857
important,0.2857142857142857
american,0.2742857142857143
infantry,0.2742857142857143
legislature,0.26285714285714284
troops,0.26285714285714284
meeting,0.26285714285714284
regiment infantry,0.26285714285714284
message,0.2571428571428571
potomac,0.2571428571428571
military,0.25142857142857145
south,0.24
arrival,0.24
states,0.2342857142857143
national,0.2342857142857143
correspondence,0.22857142857142856
expedition,0.22857142857142856
report,0.22857142857142856
europe,0.22857142857142856
england,0.21714285714285714
committee,0.21142857142857144
kentucky,0.21142857142857144
york,0.21142857142857144
new york,0.2057142857142857
washington,0.2057142857142857
government,0.2
trent,0.2
european,0.19428571428571428
board,0.19428571428571428
affair,0.19428571428571428
department,0.18857142857142858
preparations,0.18857142857142858
special,0.18285714285714286
house,0.18285714285714286
reports,0.17714285714285713
mails,0.17714285714285713
